stock,strategy,trades,wins,win_rate,avg_ret,total_ret,bh_ret
COALINDIA,CAM_BREAK_LONG,12,5,0.4166666666666667,-0.006166647672201782,-0.07286150505513467,0.03050384163074682
INDUSINDBK,STD_BOUNCE_LONG,23,10,0.43478260869565216,-0.0020500414384145753,-0.049458053566611815,0.00312074439617005
INDUSINDBK,STD_BOUNCE_SHORT,22,12,0.5454545454545454,-0.0009932883317139353,-0.02328732842357517,0.00312074439617005
INDUSINDBK,STD_BREAK_LONG,14,5,0.35714285714285715,-0.00889163231544631,-0.11917066439885604,0.00312074439617005
INDUSINDBK,FIB_BOUNCE_LONG,26,15,0.5769230769230769,0.0030115425087294556,0.07805599879342995,0.00312074439617005
INDUSINDBK,FIB_BOUNCE_SHORT,23,10,0.43478260869565216,-0.001939997143085985,-0.04521144079908124,0.00312074439617005
INDUSINDBK,CAM_L3_LONG,28,11,0.39285714285714285,-0.001307119192945195,-0.03727884311730212,0.00312074439617005
INDUSINDBK,CAM_S3_SHORT,24,10,0.4166666666666667,0.0008243074085600619,0.01878813203378904,0.00312074439617005
INDUSINDBK,CAM_BREAK_LONG,14,5,0.35714285714285715,-0.00889163231544631,-0.11917066439885604,0.00312074439617005
BAJAJFINSV,STD_BOUNCE_LONG,27,13,0.48148148148148145,-0.0014628085408055348,-0.041779029823453606,-0.09628023286892484
BAJAJFINSV,STD_BOUNCE_SHORT,20,7,0.35,-0.00015364190742652695,-0.00400580619741453,-0.09628023286892484
BAJAJFINSV,STD_BREAK_LONG,17,6,0.35294117647058826,-0.005983861659028833,-0.0990711266157428,-0.09628023286892484
BAJAJFINSV,FIB_BOUNCE_LONG,21,9,0.42857142857142855,-0.001756118899692801,-0.03843601366652727,-0.09628023286892484
BAJAJFINSV,FIB_BOUNCE_SHORT,26,14,0.5384615384615384,0.0032744899787704195,0.08657366738074179,-0.09628023286892484
BAJAJFINSV,CAM_L3_LONG,30,10,0.3333333333333333,-0.0005616543005885725,-0.01752969827641704,-0.09628023286892484
BAJAJFINSV,CAM_S3_SHORT,22,8,0.36363636363636365,-0.0006771080614002605,-0.015511129724755324,-0.09628023286892484
BAJAJFINSV,CAM_BREAK_LONG,16,6,0.375,-0.005370358905942306,-0.08460801963981412,-0.09628023286892484
HDFCLIFE,STD_BOUNCE_LONG,27,10,0.37037037037037035,-0.004125598407924468,-0.1069038076800426,-0.15938816398781075
HDFCLIFE,STD_BOUNCE_SHORT,17,7,0.4117647058823529,-0.0011458480115498868,-0.021772478415222674,-0.15938816398781075
HDFCLIFE,STD_BREAK_LONG,12,7,0.5833333333333334,0.004395707406857713,0.05214892030417073,-0.15938816398781075
HDFCLIFE,FIB_BOUNCE_LONG,26,10,0.38461538461538464,-0.006010056394332732,-0.14614735366034826,-0.15938816398781075
HDFCLIFE,FIB_BOUNCE_SHORT,20,10,0.5,-0.0016468326452867333,-0.03530110208493675,-0.15938816398781075
HDFCLIFE,CAM_L3_LONG,30,9,0.3,-0.0019127042844439034,-0.056851602707868154,-0.15938816398781075
HDFCLIFE,CAM_S3_SHORT,22,8,0.36363636363636365,-0.0008594493866631126,-0.0197293943376865,-0.15938816398781075
HDFCLIFE,CAM_BREAK_LONG,12,7,0.5833333333333334,0.004395707406857713,0.05214892030417073,-0.15938816398781075
GRASIM,STD_BOUNCE_LONG,17,8,0.47058823529411764,-0.004109726827786,-0.06910259614344849,0.1454572605931692
GRASIM,STD_BOUNCE_SHORT,28,17,0.6071428571428571,-5.523439906750423e-05,-0.002560705661086793,0.1454572605931692
GRASIM,STD_BREAK_LONG,15,9,0.6,0.0009852996428056113,0.013263743064499733,0.1454572605931692
GRASIM,FIB_BOUNCE_LONG,17,7,0.4117647058823529,-0.0025932270922919536,-0.04461193848439082,0.1454572605931692
GRASIM,FIB_BOUNCE_SHORT,28,17,0.6071428571428571,-9.626696611895393e-06,-0.0012667491894754468,0.1454572605931692
GRASIM,CAM_L3_LONG,22,11,0.5,0.0015732194577743582,0.03452254153404377,0.1454572605931692
GRASIM,CAM_S3_SHORT,29,10,0.3448275862068966,-0.0014032748687588846,-0.04065242993225904,0.1454572605931692
GRASIM,CAM_BREAK_LONG,14,9,0.6428571428571429,0.0018710693051578226,0.024964196875685074,0.1454572605931692
ADANIENT,STD_BOUNCE_LONG,24,15,0.625,0.002501078938224465,0.057243603942425336,0.46613653923816933
ADANIENT,STD_BOUNCE_SHORT,25,8,0.32,-0.007273833842628181,-0.1705744014465702,0.46613653923816933
ADANIENT,STD_BREAK_LONG,21,6,0.2857142857142857,0.002139704930032571,0.03839668250249462,0.46613653923816933
ADANIENT,FIB_BOUNCE_LONG,21,10,0.47619047619047616,0.0025864840804984417,0.05347141739574268,0.46613653923816933
ADANIENT,FIB_BOUNCE_SHORT,22,7,0.3181818181818182,-0.007669233963563963,-0.15838246140875734,0.46613653923816933
ADANIENT,CAM_L3_LONG,26,9,0.34615384615384615,-0.0010192389110873544,-0.02753377451714356,0.46613653923816933
ADANIENT,CAM_S3_SHORT,25,4,0.16,-0.0049653704797858736,-0.11764287210729196,0.46613653923816933
ADANIENT,CAM_BREAK_LONG,21,6,0.2857142857142857,0.002139704930032571,0.03839668250249462,0.46613653923816933
ADANIPORTS,STD_BOUNCE_LONG,18,9,0.5,2.2242715595249297e-05,-0.0009721999053110553,0.28136205488311283
ADANIPORTS,STD_BOUNCE_SHORT,23,8,0.34782608695652173,-0.002369648226123892,-0.05380343890418127,0.28136205488311283
ADANIPORTS,STD_BREAK_LONG,21,12,0.5714285714285714,8.838168814113954e-06,-0.0014738690790573328,0.28136205488311283
ADANIPORTS,FIB_BOUNCE_LONG,20,12,0.6,-0.0003583482622142364,-0.008706654270572822,0.28136205488311283
ADANIPORTS,FIB_BOUNCE_SHORT,23,10,0.43478260869565216,-0.0006782964371014257,-0.01629572629756415,0.28136205488311283
ADANIPORTS,CAM_L3_LONG,21,9,0.42857142857142855,0.0017605169852426418,0.03613720957670208,0.28136205488311283
ADANIPORTS,CAM_S3_SHORT,29,11,0.3793103448275862,0.0003991033548076969,0.009897623539438793,0.28136205488311283
ADANIPORTS,CAM_BREAK_LONG,22,12,0.5454545454545454,-0.00029338676435399576,-0.008144924068685278,0.28136205488311283
DRREDDY,STD_BOUNCE_LONG,26,11,0.4230769230769231,-0.0004922587815393777,-0.014428434109785448,-0.011888149827603
DRREDDY,STD_BOUNCE_SHORT,25,13,0.52,0.002266636334754386,0.05633631492334157,-0.011888149827603
DRREDDY,STD_BREAK_LONG,11,4,0.36363636363636365,-0.0019894896182211267,-0.02323155459298809,-0.011888149827603
DRREDDY,FIB_BOUNCE_LONG,24,6,0.25,-0.003422691111152546,-0.08046831347122607,-0.011888149827603
DRREDDY,FIB_BOUNCE_SHORT,26,12,0.46153846153846156,-0.001373130188936149,-0.03659086948838686,-0.011888149827603
DRREDDY,CAM_L3_LONG,24,8,0.3333333333333333,-0.0014622565147553903,-0.03513925622623404,-0.011888149827603
DRREDDY,CAM_S3_SHORT,28,8,0.2857142857142857,-0.002183583401041169,-0.06018599009715253,-0.011888149827603
DRREDDY,CAM_BREAK_LONG,10,4,0.4,-0.0003066791609300233,-0.004092651667521707,-0.011888149827603
EICHERMOT,STD_BOUNCE_LONG,21,10,0.47619047619047616,-0.003581305658099871,-0.07382392061218279,-0.006399669694467369
EICHERMOT,STD_BOUNCE_SHORT,16,7,0.4375,0.0019222097134223015,0.029600588932221727,-0.006399669694467369
EICHERMOT,STD_BREAK_LONG,14,2,0.14285714285714285,-0.0091936148543342,-0.12267311398481273,-0.006399669694467369
EICHERMOT,FIB_BOUNCE_LONG,17,8,0.47058823529411764,0.0002950463812903439,0.003824349106584357,-0.006399669694467369
EICHERMOT,FIB_BOUNCE_SHORT,20,13,0.65,0.004343251153741063,0.0894130081543909,-0.006399669694467369
EICHERMOT,CAM_L3_LONG,24,10,0.4166666666666667,0.0007654180105244882,0.017267700781110618,-0.006399669694467369
EICHERMOT,CAM_S3_SHORT,22,13,0.5909090909090909,0.00435112845935062,0.0990585029888369,-0.006399669694467369
EICHERMOT,CAM_BREAK_LONG,14,2,0.14285714285714285,-0.00927931363828213,-0.12372713367241495,-0.006399669694467369
BRITANNIA,STD_BOUNCE_LONG,30,16,0.5333333333333333,0.000657167324714725,0.01868414732894741,-0.1220713073005093
BRITANNIA,STD_BOUNCE_SHORT,19,8,0.42105263157894735,-0.0006401033834221243,-0.01284137788685702,-0.1220713073005093
BRITANNIA,STD_BREAK_LONG,9,2,0.2222222222222222,-0.009480691604391356,-0.08271736648699068,-0.1220713073005093
BRITANNIA,FIB_BOUNCE_LONG,31,15,0.4838709677419355,0.0008983249181319995,0.026329378808872095,-0.1220713073005093
BRITANNIA,FIB_BOUNCE_SHORT,27,11,0.4074074074074074,-0.0015386928717207613,-0.04146615700727874,-0.1220713073005093
BRITANNIA,CAM_L3_LONG,36,14,0.3888888888888889,0.000527130010078684,0.017616812918081592,-0.1220713073005093
BRITANNIA,CAM_S3_SHORT,31,14,0.45161290322580644,0.0019810933162344854,0.06184768554821041,-0.1220713073005093
BRITANNIA,CAM_BREAK_LONG,7,2,0.2857142857142857,-0.007444299142691037,-0.05143687844691558,-0.1220713073005093
CIPLA,STD_BOUNCE_LONG,22,6,0.2727272727272727,-0.0016702875149106774,-0.037239200195536504,0.03924528301886787
CIPLA,STD_BOUNCE_SHORT,24,12,0.5,-0.0036059525407707758,-0.08618176342802786,0.03924528301886787
CIPLA,STD_BREAK_LONG,12,5,0.4166666666666667,0.003172641230998835,0.03707924432816423,0.03924528301886787
CIPLA,FIB_BOUNCE_LONG,23,9,0.391304347826087,-0.002402486803201137,-0.0551091583277622,0.03924528301886787
CIPLA,FIB_BOUNCE_SHORT,28,15,0.5357142857142857,-0.0008793763291023079,-0.026596022616405923,0.03924528301886787
CIPLA,CAM_L3_LONG,26,10,0.38461538461538464,-0.0016186887628041062,-0.04188664505470252,0.03924528301886787
CIPLA,CAM_S3_SHORT,28,10,0.35714285714285715,-0.00040846897080375725,-0.01193280084569115,0.03924528301886787
CIPLA,CAM_BREAK_LONG,11,4,0.36363636363636365,0.0013271220169626522,0.01275011602432996,0.03924528301886787
HEROMOTOCO,STD_BOUNCE_LONG,23,8,0.34782608695652173,-0.005015125536301882,-0.11130079798278658,-0.1137408402714416
HEROMOTOCO,STD_BOUNCE_SHORT,21,10,0.47619047619047616,-0.00034068010510411877,-0.008612731993147271,-0.1137408402714416
HEROMOTOCO,STD_BREAK_LONG,14,4,0.2857142857142857,-0.005917709911939192,-0.08084253828625265,-0.1137408402714416
HEROMOTOCO,FIB_BOUNCE_LONG,20,9,0.45,-0.0031827944913900173,-0.06423933486390898,-0.1137408402714416
HEROMOTOCO,FIB_BOUNCE_SHORT,20,9,0.45,-0.0007000345036945355,-0.015539393757109443,-0.1137408402714416
HEROMOTOCO,CAM_L3_LONG,23,6,0.2608695652173913,-0.0025658931113701792,-0.058299326043322997,-0.1137408402714416
HEROMOTOCO,CAM_S3_SHORT,25,6,0.24,-0.0035840152624896015,-0.0867893091122246,-0.1137408402714416
HEROMOTOCO,CAM_BREAK_LONG,9,2,0.2222222222222222,-0.008161326481255572,-0.07149894918219835,-0.1137408402714416
BPCL,STD_BOUNCE_LONG,16,8,0.5,-0.0008089460103468181,-0.014032288345420363,-0.13030347181577429
BPCL,STD_BOUNCE_SHORT,13,7,0.5384615384615384,0.0021325763310725723,0.026508365450669702,-0.13030347181577429
BPCL,STD_BREAK_LONG,12,4,0.3333333333333333,-0.004628579263635681,-0.05584814280570172,-0.13030347181577429
BPCL,FIB_BOUNCE_LONG,20,10,0.5,-0.000543605677570835,-0.012379991865376971,-0.13030347181577429
BPCL,FIB_BOUNCE_SHORT,17,8,0.47058823529411764,0.0013310619673168698,0.020901489704701515,-0.13030347181577429
BPCL,CAM_L3_LONG,24,5,0.20833333333333334,-0.0021796577564686943,-0.052193082387739786,-0.13030347181577429
BPCL,CAM_S3_SHORT,16,4,0.25,-0.0043218027199566494,-0.06730290002444184,-0.13030347181577429
BPCL,CAM_BREAK_LONG,10,3,0.3,-0.005679360318202609,-0.05700701220457638,-0.13030347181577429
APOLLOHOSP,STD_BOUNCE_LONG,16,6,0.375,-0.0016430921742620268,-0.026300967408519282,0.09120709602776711
APOLLOHOSP,STD_BOUNCE_SHORT,29,11,0.3793103448275862,-0.0010561690434923415,-0.03162627953003361,0.09120709602776711
APOLLOHOSP,STD_BREAK_LONG,18,9,0.5,0.00045674189449136497,0.006683676640663272,0.09120709602776711
APOLLOHOSP,FIB_BOUNCE_LONG,22,10,0.45454545454545453,0.0015162464683405672,0.032789625554603186,0.09120709602776711
APOLLOHOSP,FIB_BOUNCE_SHORT,34,15,0.4411764705882353,-0.00034390318112694494,-0.013489495064952006,0.09120709602776711
APOLLOHOSP,CAM_L3_LONG,24,14,0.5833333333333334,0.002964459703095649,0.07287948469580607,0.09120709602776711
APOLLOHOSP,CAM_S3_SHORT,33,9,0.2727272727272727,-0.002031345119064714,-0.06567226456407349,0.09120709602776711
APOLLOHOSP,CAM_BREAK_LONG,16,7,0.4375,-0.0008214814597288578,-0.0144839527967221,0.09120709602776711
TECHM,STD_BOUNCE_LONG,24,12,0.5,0.0037788887836572535,0.09249699342690865,0.10671254237473926
TECHM,STD_BOUNCE_SHORT,29,15,0.5172413793103449,-0.0017914199373227338,-0.05297188374494688,0.10671254237473926
TECHM,STD_BREAK_LONG,15,8,0.5333333333333333,0.004679645787794754,0.07000124625460069,0.10671254237473926
TECHM,FIB_BOUNCE_LONG,21,11,0.5238095238095238,0.0014950429687815411,0.03101350926108637,0.10671254237473926
TECHM,FIB_BOUNCE_SHORT,23,10,0.43478260869565216,-0.0029873231608066463,-0.0679127083941562,0.10671254237473926
TECHM,CAM_L3_LONG,27,13,0.48148148148148145,0.002629328276995966,0.07172657138458627,0.10671254237473926
TECHM,CAM_S3_SHORT,34,15,0.4411764705882353,0.0011324816006206668,0.037175809893554845,0.10671254237473926
TECHM,CAM_BREAK_LONG,15,8,0.5333333333333333,0.004867560619675497,0.07305096393779698,0.10671254237473926
SBILIFE,STD_BOUNCE_LONG,20,10,0.5,-0.0007734530547290949,-0.016560269738122635,-0.09610460069444449
SBILIFE,STD_BOUNCE_SHORT,20,7,0.35,-0.0029213259902136357,-0.05744129397494302,-0.09610460069444449
SBILIFE,STD_BREAK_LONG,14,5,0.35714285714285715,-0.00653927855052977,-0.08898162681420163,-0.09610460069444449
SBILIFE,FIB_BOUNCE_LONG,23,11,0.4782608695652174,-0.0007190881397065149,-0.0180961315610072,-0.09610460069444449
SBILIFE,FIB_BOUNCE_SHORT,20,9,0.45,-0.002646353637440102,-0.052428327037789324,-0.09610460069444449
SBILIFE,CAM_L3_LONG,25,10,0.4,0.00023776999323873278,0.005091264046257926,-0.09610460069444449
SBILIFE,CAM_S3_SHORT,25,10,0.4,0.0005713570950024674,0.013476498788504765,-0.09610460069444449
SBILIFE,CAM_BREAK_LONG,14,4,0.2857142857142857,-0.006948552655694313,-0.09419505533427153,-0.09610460069444449
BAJAJ-AUTO,STD_BOUNCE_LONG,25,13,0.52,0.0020772021655203997,0.04924332228217354,0.08110412448044335
BAJAJ-AUTO,STD_BOUNCE_SHORT,23,10,0.43478260869565216,-0.0025749225985517337,-0.059046712170413684,0.08110412448044335
BAJAJ-AUTO,STD_BREAK_LONG,19,8,0.42105263157894735,-0.0015915384859605383,-0.0320424082161026,0.08110412448044335
BAJAJ-AUTO,FIB_BOUNCE_LONG,25,8,0.32,0.0019156202302383018,0.045642213475739934,0.08110412448044335
BAJAJ-AUTO,FIB_BOUNCE_SHORT,26,13,0.5,-0.0007039882808225761,-0.020643483940202212,0.08110412448044335
BAJAJ-AUTO,CAM_L3_LONG,25,10,0.4,-9.370529559148605e-05,-0.003407359467936688,0.08110412448044335
BAJAJ-AUTO,CAM_S3_SHORT,27,8,0.2962962962962963,-0.001696026956338904,-0.04568808598349694,0.08110412448044335
BAJAJ-AUTO,CAM_BREAK_LONG,17,8,0.47058823529411764,-0.0010194547662771378,-0.019394789789500044,0.08110412448044335
TATACONSUM,STD_BOUNCE_LONG,24,14,0.5833333333333334,0.0012039864267926797,0.027475305104263326,0.0049886621315193835
TATACONSUM,STD_BOUNCE_SHORT,22,12,0.5454545454545454,0.00015623796943956762,0.0018687893846669468,0.0049886621315193835
TATACONSUM,STD_BREAK_LONG,12,8,0.6666666666666666,0.006882136590282324,0.08335027262506989,0.0049886621315193835
TATACONSUM,FIB_BOUNCE_LONG,24,12,0.5,-0.002609439037024166,-0.06199879303899525,0.0049886621315193835
TATACONSUM,FIB_BOUNCE_SHORT,29,17,0.5862068965517241,0.0015746452691400503,0.04406497047386759,0.0049886621315193835
TATACONSUM,CAM_L3_LONG,28,7,0.25,-0.0013397221249934037,-0.037985110736568295,0.0049886621315193835
TATACONSUM,CAM_S3_SHORT,31,14,0.45161290322580644,0.000466289839320382,0.013271918818375195,0.0049886621315193835
TATACONSUM,CAM_BREAK_LONG,11,7,0.6363636363636364,0.0070107029586796606,0.0774588284526434,0.0049886621315193835
HINDALCO,STD_BOUNCE_LONG,19,11,0.5789473684210527,-0.004207963413500008,-0.07926987700253563,0.09938126161579075
HINDALCO,STD_BOUNCE_SHORT,22,10,0.45454545454545453,-0.0035840692834241406,-0.07714881001304152,0.09938126161579075
HINDALCO,STD_BREAK_LONG,17,9,0.5294117647058824,5.4999362098772603e-05,-0.0010852441704936044,0.09938126161579075
HINDALCO,FIB_BOUNCE_LONG,18,9,0.5,-0.005213861351819548,-0.09180162254561042,0.09938126161579075
HINDALCO,FIB_BOUNCE_SHORT,21,8,0.38095238095238093,-0.0033135310076317015,-0.06845405957773965,0.09938126161579075
HINDALCO,CAM_L3_LONG,22,10,0.45454545454545453,0.0014697922791698894,0.03191068092781579,0.09938126161579075
HINDALCO,CAM_S3_SHORT,24,7,0.2916666666666667,-0.0013188499704494905,-0.031804176938718065,0.09938126161579075
HINDALCO,CAM_BREAK_LONG,16,8,0.5,-0.0007222264341453439,-0.013408377431089358,0.09938126161579075
SHRIRAMFIN,STD_BOUNCE_LONG,23,11,0.4782608695652174,-0.002929545256832026,-0.06888399472218854,-0.09101502786676507
SHRIRAMFIN,STD_BOUNCE_SHORT,15,6,0.4,-0.002249525615184759,-0.03450346834097506,-0.09101502786676507
SHRIRAMFIN,STD_BREAK_LONG,17,8,0.47058823529411764,-0.00699213977786931,-0.11550569362011653,-0.09101502786676507
SHRIRAMFIN,FIB_BOUNCE_LONG,20,8,0.4,-0.005847825023794123,-0.11341999071024855,-0.09101502786676507
SHRIRAMFIN,FIB_BOUNCE_SHORT,14,6,0.42857142857142855,-0.0008843377243369445,-0.014552176857501986,-0.09101502786676507
SHRIRAMFIN,CAM_L3_LONG,27,8,0.2962962962962963,-0.002190945620637502,-0.05951307414375129,-0.09101502786676507
SHRIRAMFIN,CAM_S3_SHORT,15,7,0.4666666666666667,0.00404919966197459,0.06101504821326187,-0.09101502786676507
SHRIRAMFIN,CAM_BREAK_LONG,16,8,0.5,-0.006517502777879325,-0.10241319467840171,-0.09101502786676507
TRENT,STD_BOUNCE_LONG,22,5,0.22727272727272727,-0.002240472583647336,-0.050281073524400255,0.11997879403112122
TRENT,STD_BOUNCE_SHORT,21,11,0.5238095238095238,-0.0029386225079654467,-0.06141886953504716,0.11997879403112122
TRENT,STD_BREAK_LONG,14,8,0.5714285714285714,0.004376299635793541,0.061258350105175996,0.11997879403112122
TRENT,FIB_BOUNCE_LONG,20,8,0.4,0.0003672499026855736,0.004977978899305624,0.11997879403112122
TRENT,FIB_BOUNCE_SHORT,20,6,0.3,-0.004974964655885877,-0.09598362148651018,0.11997879403112122
TRENT,CAM_L3_LONG,23,6,0.2608695652173913,-0.0024422608292969795,-0.055709667280428365,0.11997879403112122
TRENT,CAM_S3_SHORT,28,14,0.5,0.0011921939885486557,0.032200279330387716,0.11997879403112122
TRENT,CAM_BREAK_LONG,15,8,0.5333333333333333,0.0012481920930755102,0.016106780890176697,0.11997879403112122
