stock,strategy,trades,wins,win_rate,avg_ret,total_ret,bh_ret,edge_vs_bh
TATASTEEL,STD_R1_BOUNCE_SHORT,29,18,0.6206896551724138,0.0007541901878861001,0.020976422506154613,0.0253295425174464,-0.004353120011291789
TATASTEEL,STD_R1_BREAKOUT_LONG,23,8,0.3478260869565217,-0.0034179345844744997,-0.07639030792701462,0.0253295425174464,-0.10171985044446102
TATASTEEL,STD_S1_BREAKDOWN_SHORT,23,10,0.4347826086956521,-0.0027224183195831,-0.06135558131055663,0.0253295425174464,-0.08668512382800303
TATASTEEL,FIB_S1_BOUNCE_LONG,31,14,0.4516129032258064,0.0010419659785926001,0.031948429177755644,0.0253295425174464,0.006618886660309242
TATASTEEL,FIB_R1_BOUNCE_SHORT,33,14,0.4242424242424242,0.0005500288320933001,0.017366550797319524,0.0253295425174464,-0.007962991720126877
TATASTEEL,CAM_L3_LONG,35,15,0.4285714285714285,0.0004247892908968001,0.013833098186979642,0.0253295425174464,-0.01149644433046676
TATASTEEL,CAM_S3_SHORT,40,18,0.45,0.0005493690949254001,0.021254121646649304,0.0253295425174464,-0.004075420870797097
TATASTEEL,CAM_R4_BREAKOUT_LONG,23,9,0.391304347826087,-0.0033273606932721,-0.07438786652261353,0.0253295425174464,-0.09971740904005993
TATASTEEL,CAM_S4_BREAKDOWN_SHORT,21,12,0.5714285714285714,-0.0007340855680816999,-0.015753285042608423,0.0253295425174464,-0.041082827560054824
COALINDIA,STD_S1_BOUNCE_LONG,25,14,0.56,0.0030286854390574,0.07729603679069119,0.0159453302961276,0.06135070649456359
COALINDIA,STD_R1_BOUNCE_SHORT,28,15,0.5357142857142857,0.0006448073046859,0.016542975797517956,0.0159453302961276,0.0005976455013903571
COALINDIA,STD_R1_BREAKOUT_LONG,23,12,0.5217391304347826,-0.0015686407905184,-0.03616660222091406,0.0159453302961276,-0.05211193251704166
COALINDIA,STD_S1_BREAKDOWN_SHORT,19,9,0.4736842105263157,0.0001753801674324001,0.002857504721370585,0.0159453302961276,-0.013087825574757014
COALINDIA,FIB_S1_BOUNCE_LONG,33,19,0.5757575757575758,0.0025261073882829003,0.084895910493195,0.0159453302961276,0.0689505801970674
COALINDIA,FIB_R1_BOUNCE_SHORT,35,17,0.4857142857142857,0.0009773325890786002,0.033464902842079924,0.0159453302961276,0.017519572545952326
COALINDIA,CAM_L3_LONG,36,21,0.5833333333333334,0.0040103736524932,0.15288773615809692,0.0159453302961276,0.13694240586196932
COALINDIA,CAM_S3_SHORT,45,19,0.4222222222222222,0.0006581292747695001,0.028014554658040147,0.0159453302961276,0.012069224361912548
COALINDIA,CAM_R4_BREAKOUT_LONG,20,7,0.35,-0.0031295912462636,-0.061090326695224406,0.0159453302961276,-0.07703565699135201
COALINDIA,CAM_S4_BREAKDOWN_SHORT,14,6,0.4285714285714285,-0.0006645408079976999,-0.009991298861663611,0.0159453302961276,-0.02593662915779121
INDUSINDBK,STD_S1_BOUNCE_LONG,30,15,0.5,-0.0007827690897358,-0.02545311020689367,-0.0082313681868743,-0.01722174202001937
INDUSINDBK,STD_R1_BOUNCE_SHORT,29,14,0.4827586206896552,-0.0011431283897445,-0.03372700454545596,-0.0082313681868743,-0.025495636358581663
INDUSINDBK,STD_R1_BREAKOUT_LONG,22,8,0.3636363636363636,-0.0037671604052937997,-0.08043395068180914,-0.0082313681868743,-0.07220258249493484
INDUSINDBK,STD_S1_BREAKDOWN_SHORT,24,13,0.5416666666666666,-0.0008626973201585999,-0.021551735618227874,-0.0082313681868743,-0.013320367431353574
INDUSINDBK,FIB_S1_BOUNCE_LONG,35,18,0.5142857142857142,0.0005887186869928001,0.01942527929174953,-0.0082313681868743,0.02765664747862383
INDUSINDBK,FIB_R1_BOUNCE_SHORT,34,13,0.3823529411764705,-0.0008254990510771999,-0.02857072321871379,-0.0082313681868743,-0.02033935503183949
INDUSINDBK,CAM_L3_LONG,42,17,0.4047619047619047,-0.001037711805381,-0.04436836266517752,-0.0082313681868743,-0.03613699447830322
INDUSINDBK,CAM_S3_SHORT,38,16,0.4210526315789473,-8.797565898853613e-05,-0.0047460619929294845,-0.0082313681868743,0.0034853061939448156
INDUSINDBK,CAM_R4_BREAKOUT_LONG,20,9,0.45,-0.0018864353916981998,-0.03783727857881003,-0.0082313681868743,-0.02960591039193573
INDUSINDBK,CAM_S4_BREAKDOWN_SHORT,22,15,0.6818181818181818,0.0021359499583435003,0.04705397379810239,-0.0082313681868743,0.055285341984976685
BAJAJFINSV,STD_S1_BOUNCE_LONG,35,12,0.3428571428571428,-0.002771276414042,-0.09357873052593935,-0.1020607906040997,0.008482060078160353
BAJAJFINSV,STD_R1_BOUNCE_SHORT,24,13,0.5416666666666666,-0.0008088452505157999,-0.019999627696449584,-0.1020607906040997,0.08206116290765011
BAJAJFINSV,STD_R1_BREAKOUT_LONG,23,7,0.3043478260869565,-0.0050897330157084995,-0.11166175140939338,-0.1020607906040997,-0.009600960805293685
BAJAJFINSV,STD_S1_BREAKDOWN_SHORT,27,13,0.4814814814814814,-0.0006177294219206999,-0.017083388221676654,-0.1020607906040997,0.08497740238242305
BAJAJFINSV,FIB_S1_BOUNCE_LONG,37,10,0.2702702702702703,-0.0017721933103232,-0.06404210885907902,-0.1020607906040997,0.03801868174502068
BAJAJFINSV,FIB_R1_BOUNCE_SHORT,37,23,0.6216216216216216,0.0026246734483663,0.10081412615538543,-0.1020607906040997,0.20287491675948513
BAJAJFINSV,CAM_L3_LONG,45,19,0.4222222222222222,-0.0002221082210956999,-0.011086642869607033,-0.1020607906040997,0.09097414773449267
BAJAJFINSV,CAM_S3_SHORT,38,18,0.4736842105263157,0.0012729436569477001,0.04817264777993446,-0.1020607906040997,0.15023343838403416
BAJAJFINSV,CAM_R4_BREAKOUT_LONG,19,7,0.3684210526315789,-0.0047186483796385,-0.08656388077553412,-0.1020607906040997,0.01549690982856558
BAJAJFINSV,CAM_S4_BREAKDOWN_SHORT,23,13,0.5652173913043478,-0.0013035266255498998,-0.030108999455469743,-0.1020607906040997,0.07195179114862996
HDFCLIFE,STD_S1_BOUNCE_LONG,32,13,0.40625,-0.0012954077220995,-0.041810372509061944,-0.1679389312977098,0.12612855878864784
HDFCLIFE,STD_R1_BOUNCE_SHORT,27,15,0.5555555555555556,0.0002901535575286001,0.006421220080344181,-0.1679389312977098,0.17436015137805397
HDFCLIFE,STD_R1_BREAKOUT_LONG,21,11,0.5238095238095238,-0.0027245723679535,-0.05676069390496841,-0.1679389312977098,0.11117823739274138
HDFCLIFE,STD_S1_BREAKDOWN_SHORT,28,14,0.5,-0.0014865066480542,-0.041769459002135134,-0.1679389312977098,0.12616947229557465
HDFCLIFE,FIB_S1_BOUNCE_LONG,38,13,0.3421052631578947,-0.0008879674119268998,-0.03418486194036119,-0.1679389312977098,0.1337540693573486
HDFCLIFE,FIB_R1_BOUNCE_SHORT,29,13,0.4482758620689655,0.0005162104790283001,0.014374179601208015,-0.1679389312977098,0.1823131108989178
HDFCLIFE,CAM_L3_LONG,42,15,0.3571428571428571,-0.0016907303591205999,-0.06949420700170905,-0.1679389312977098,0.09844472429600074
HDFCLIFE,CAM_S3_SHORT,33,13,0.3939393939393939,-0.0001576224109106014,-0.006625073553770733,-0.1679389312977098,0.16131385774393905
HDFCLIFE,CAM_R4_BREAKOUT_LONG,21,7,0.3333333333333333,-0.0022743724115499,-0.04746672375783412,-0.1679389312977098,0.12047220753987567
HDFCLIFE,CAM_S4_BREAKDOWN_SHORT,24,10,0.4166666666666667,-0.0021985753711129,-0.05224946501425942,-0.1679389312977098,0.11568946628345037
GRASIM,STD_S1_BOUNCE_LONG,25,11,0.44,-0.0023197831629803998,-0.057041343171375436,0.1620910116585181,-0.21913235482989354
GRASIM,STD_R1_BOUNCE_SHORT,32,22,0.6875,0.0029148401468239,0.09643612532813362,0.1620910116585181,-0.0656548863303845
GRASIM,STD_R1_BREAKOUT_LONG,29,13,0.4482758620689655,-0.0025517030215291,-0.0722379887090121,0.1620910116585181,-0.2343290003675302
GRASIM,STD_S1_BREAKDOWN_SHORT,22,9,0.4090909090909091,-0.0036065652832592,-0.07688591309628767,0.1620910116585181,-0.23897692475480578
GRASIM,FIB_S1_BOUNCE_LONG,27,9,0.3333333333333333,-0.0010780337934536998,-0.029028921687281994,0.1620910116585181,-0.1911199333458001
GRASIM,FIB_R1_BOUNCE_SHORT,40,18,0.45,0.0006261052255082001,0.02430465695720474,0.1620910116585181,-0.13778635470131337
GRASIM,CAM_L3_LONG,37,18,0.4864864864864865,0.0013377832501362,0.049540778613619496,0.1620910116585181,-0.11255023304489861
GRASIM,CAM_S3_SHORT,42,18,0.4285714285714285,-0.00017041468435959989,-0.00824307215813147,0.1620910116585181,-0.17033408381664958
GRASIM,CAM_R4_BREAKOUT_LONG,26,10,0.3846153846153846,-0.0012801280633808,-0.03358262029351411,0.1620910116585181,-0.19567363195203222
GRASIM,CAM_S4_BREAKDOWN_SHORT,19,6,0.3157894736842105,-0.0019664723127006,-0.03711650738743755,0.1620910116585181,-0.19920751904595566
ADANIENT,STD_S1_BOUNCE_LONG,26,15,0.5769230769230769,0.0008856966479394001,0.02154606968532491,0.4677078085642319,-0.446161738878907
ADANIENT,STD_R1_BOUNCE_SHORT,33,17,0.5151515151515151,0.0020636486284645,0.06596556809819143,0.4677078085642319,-0.40174224046604046
ADANIENT,STD_R1_BREAKOUT_LONG,26,16,0.6153846153846154,0.0016976486876337001,0.04347096267369377,0.4677078085642319,-0.4242368458905381
ADANIENT,STD_S1_BREAKDOWN_SHORT,17,8,0.4705882352941176,-0.0021780489078393,-0.037141640483347005,0.4677078085642319,-0.5048494490475789
ADANIENT,FIB_S1_BOUNCE_LONG,31,17,0.5483870967741935,0.0020881038188267,0.06593522798157037,0.4677078085642319,-0.4017725805826615
ADANIENT,FIB_R1_BOUNCE_SHORT,38,19,0.5,0.0008705829699096001,0.031067259389572888,0.4677078085642319,-0.436640549174659
ADANIENT,CAM_L3_LONG,38,17,0.4473684210526316,0.0016521297316903002,0.06181795016248337,0.4677078085642319,-0.4058898584017485
ADANIENT,CAM_S3_SHORT,43,22,0.5116279069767442,0.0028511594269791,0.1254141566949687,0.4677078085642319,-0.3422936518692632
ADANIENT,CAM_R4_BREAKOUT_LONG,24,17,0.7083333333333334,0.0025916355704414,0.06237239097842351,0.4677078085642319,-0.4053354175858084
ADANIENT,CAM_S4_BREAKDOWN_SHORT,15,5,0.3333333333333333,-0.0047225826204295,-0.06940468667726485,0.4677078085642319,-0.5371124952414967
ADANIPORTS,STD_S1_BOUNCE_LONG,24,14,0.5833333333333334,0.0027951205636541003,0.06822663753795988,0.2755160142348754,-0.2072893766969155
ADANIPORTS,STD_R1_BOUNCE_SHORT,35,15,0.4285714285714285,-1.2449246910144974e-05,-0.003198496686185992,0.2755160142348754,-0.27871451092106136
ADANIPORTS,STD_R1_BREAKOUT_LONG,31,19,0.6129032258064516,-0.0019441701837373,-0.06086064578546424,0.2755160142348754,-0.3363766600203396
ADANIPORTS,STD_S1_BREAKDOWN_SHORT,19,6,0.3157894736842105,-0.0048817173359574995,-0.08981045475749072,0.2755160142348754,-0.3653264689923661
ADANIPORTS,FIB_S1_BOUNCE_LONG,27,10,0.3703703703703703,-0.0006908307104412999,-0.019213247455494686,0.2755160142348754,-0.29472926169037006
ADANIPORTS,FIB_R1_BOUNCE_SHORT,41,21,0.5121951219512195,0.0018328185766535,0.07567468491354434,0.2755160142348754,-0.19984132932133103
ADANIPORTS,CAM_L3_LONG,34,11,0.3235294117647059,-0.0012486767308138998,-0.0428126546928288,0.2755160142348754,-0.3183286689277042
ADANIPORTS,CAM_S3_SHORT,42,20,0.4761904761904761,0.0016319290463083001,0.06774379881064352,0.2755160142348754,-0.20777221542423185
ADANIPORTS,CAM_R4_BREAKOUT_LONG,30,14,0.4666666666666667,-0.0029734068531353,-0.08740084342899301,0.2755160142348754,-0.3629168576638684
ADANIPORTS,CAM_S4_BREAKDOWN_SHORT,17,7,0.4117647058823529,-0.0038470419831541,-0.06449196856670247,0.2755160142348754,-0.34000798280157785
DRREDDY,STD_S1_BOUNCE_LONG,34,16,0.4705882352941176,0.0006591178820596001,0.021398679329340364,-0.0060676779463243,0.027466357275664665
DRREDDY,STD_R1_BOUNCE_SHORT,28,19,0.6785714285714286,0.0024835202060861,0.07091328450497181,-0.0060676779463243,0.07698096245129611
DRREDDY,STD_R1_BREAKOUT_LONG,19,6,0.3157894736842105,-0.0035958292753683,-0.06690527525510837,-0.0060676779463243,-0.06083759730878407
DRREDDY,STD_S1_BREAKDOWN_SHORT,29,8,0.2758620689655172,-0.0044293342967433,-0.12154444607978176,-0.0060676779463243,-0.11547676813345746
DRREDDY,FIB_S1_BOUNCE_LONG,37,12,0.3243243243243243,-0.0015401009093438999,-0.05599395785461292,-0.0060676779463243,-0.04992627990828862
DRREDDY,FIB_R1_BOUNCE_SHORT,34,22,0.6470588235294118,0.0013948048905337,0.04785327867440081,-0.0060676779463243,0.05392095662072511
DRREDDY,CAM_L3_LONG,40,10,0.25,-0.0024114631155312998,-0.09285815955568422,-0.0060676779463243,-0.08679048160935991
DRREDDY,CAM_S3_SHORT,35,10,0.2857142857142857,-0.0025882000901486,-0.08745655328072832,-0.0060676779463243,-0.08138887533440402
DRREDDY,CAM_R4_BREAKOUT_LONG,18,7,0.3888888888888889,-0.0027115673659834,-0.0482888154893637,-0.0060676779463243,-0.042221137543039404
DRREDDY,CAM_S4_BREAKDOWN_SHORT,24,8,0.3333333333333333,-0.0025260751516664997,-0.05962987235138939,-0.0060676779463243,-0.05356219440506509
EICHERMOT,STD_S1_BOUNCE_LONG,31,10,0.3225806451612903,-0.0047942205575473,-0.13938639858652113,-0.0445656511906346,-0.09482074739588653
EICHERMOT,STD_R1_BOUNCE_SHORT,23,12,0.5217391304347826,0.0008208159586763001,0.018099670779445187,-0.0445656511906346,0.06266532197007979
EICHERMOT,STD_R1_BREAKOUT_LONG,20,5,0.25,-0.0049159182302197,-0.09474439791204126,-0.0445656511906346,-0.05017874672140665
EICHERMOT,STD_S1_BREAKDOWN_SHORT,26,16,0.6153846153846154,0.0010744569795106001,0.027424699513854955,-0.0445656511906346,0.07199035070448956
EICHERMOT,FIB_S1_BOUNCE_LONG,35,16,0.4571428571428571,-0.0004534498972350999,-0.016467090783342853,-0.0445656511906346,0.02809856040729175
EICHERMOT,FIB_R1_BOUNCE_SHORT,30,16,0.5333333333333333,0.0023968800342766,0.07328583223503093,-0.0445656511906346,0.11785148342566554
EICHERMOT,CAM_L3_LONG,39,15,0.3846153846153846,0.00042994822487730014,0.015450338932730512,-0.0445656511906346,0.060015990123365115
EICHERMOT,CAM_S3_SHORT,39,16,0.4102564102564102,0.0003537197838951001,0.012647992841730238,-0.0445656511906346,0.05721364403236484
EICHERMOT,CAM_R4_BREAKOUT_LONG,18,6,0.3333333333333333,-0.0035995317194839997,-0.06357967482840055,-0.0445656511906346,-0.019014023637765942
EICHERMOT,CAM_S4_BREAKDOWN_SHORT,24,10,0.4166666666666667,-0.0007483227279669999,-0.01880345472897127,-0.0445656511906346,0.025762196461663334
BRITANNIA,STD_S1_BOUNCE_LONG,34,18,0.5294117647058824,-0.0005538074596043,-0.019656262166799277,-0.1349072512647554,0.11525098909795611
BRITANNIA,STD_R1_BOUNCE_SHORT,24,13,0.5416666666666666,0.0011222459768187002,0.026228715082405873,-0.1349072512647554,0.16113596634716126
BRITANNIA,STD_R1_BREAKOUT_LONG,16,11,0.6875,0.0005985742469916001,0.009169363331967828,-0.1349072512647554,0.14407661459672322
BRITANNIA,STD_S1_BREAKDOWN_SHORT,25,13,0.52,-0.0011966414419316998,-0.03033836858585892,-0.1349072512647554,0.10456888267889647
BRITANNIA,FIB_S1_BOUNCE_LONG,38,13,0.3421052631578947,-0.0015532795197469999,-0.05824725223730021,-0.1349072512647554,0.07665999902745518
BRITANNIA,FIB_R1_BOUNCE_SHORT,33,18,0.5454545454545454,0.0012051989634747002,0.03982275335144503,-0.1349072512647554,0.17473000461620042
BRITANNIA,CAM_L3_LONG,47,18,0.3829787234042553,0.0003041587593732001,0.012477743846672551,-0.1349072512647554,0.14738499511142794
BRITANNIA,CAM_S3_SHORT,39,18,0.4615384615384615,0.0007976650729896001,0.030444096748561078,-0.1349072512647554,0.16535134801331647
BRITANNIA,CAM_R4_BREAKOUT_LONG,15,6,0.4,-0.0036198746107199,-0.05322252242908343,-0.1349072512647554,0.08168472883567196
BRITANNIA,CAM_S4_BREAKDOWN_SHORT,25,7,0.28,-0.0027024237415817,-0.06607670368220908,-0.1349072512647554,0.06883054758254631
CIPLA,STD_S1_BOUNCE_LONG,32,12,0.375,-0.0013557794605767,-0.04311991914945568,0.0586707410236821,-0.10179066017313779
CIPLA,STD_R1_BOUNCE_SHORT,30,19,0.6333333333333333,0.0001382856286699001,0.003160414011080359,0.0586707410236821,-0.055510327012601744
CIPLA,STD_R1_BREAKOUT_LONG,22,14,0.6363636363636364,0.0004135727927232001,0.00880528876629505,0.0586707410236821,-0.049865452257387054
CIPLA,STD_S1_BREAKDOWN_SHORT,25,14,0.56,-0.0014144582748079999,-0.0352431792014557,0.0586707410236821,-0.09391392022513781
CIPLA,FIB_S1_BOUNCE_LONG,37,15,0.4054054054054054,-0.0007179936587273999,-0.026699876139330003,0.0586707410236821,-0.08537061716301211
CIPLA,FIB_R1_BOUNCE_SHORT,35,17,0.4857142857142857,-4.0123234009931314e-05,-0.0019429029103904538,0.0586707410236821,-0.06061364393407256
CIPLA,CAM_L3_LONG,40,13,0.325,-0.0017626806964192998,-0.06875538141013082,0.0586707410236821,-0.12742612243381293
CIPLA,CAM_S3_SHORT,41,16,0.3902439024390244,0.0001521546141616001,0.005364931702254605,0.0586707410236821,-0.0533058093214275
CIPLA,CAM_R4_BREAKOUT_LONG,22,9,0.4090909090909091,-0.0010544800587244,-0.023428942736640423,0.0586707410236821,-0.08209968376032253
CIPLA,CAM_S4_BREAKDOWN_SHORT,22,8,0.3636363636363636,-0.0021088546254925,-0.04569653233923909,0.0586707410236821,-0.1043672733629212
HEROMOTOCO,STD_S1_BOUNCE_LONG,28,7,0.25,-0.0060465592408565,-0.15709734134112552,-0.1115659996328254,-0.045531341708300116
HEROMOTOCO,STD_R1_BOUNCE_SHORT,30,16,0.5333333333333333,0.0005976313646832001,0.01665631877588636,-0.1115659996328254,0.12822231840871176
HEROMOTOCO,STD_R1_BREAKOUT_LONG,25,8,0.32,-0.0034533088119282998,-0.08382193598127186,-0.1115659996328254,0.027744063651553547
HEROMOTOCO,STD_S1_BREAKDOWN_SHORT,27,14,0.5185185185185185,6.38488521390001e-05,0.0005857114143812403,-0.1115659996328254,0.11215171104720664
HEROMOTOCO,FIB_S1_BOUNCE_LONG,36,11,0.3055555555555556,-0.0012598588407213998,-0.04544465001148479,-0.1115659996328254,0.06612134962134061
HEROMOTOCO,FIB_R1_BOUNCE_SHORT,32,16,0.5,0.0015665189201498001,0.04992878967711989,-0.1115659996328254,0.1614947893099453
HEROMOTOCO,CAM_L3_LONG,36,12,0.3333333333333333,-0.0023518843279118997,-0.08250105573217581,-0.1115659996328254,0.029064943900649592
HEROMOTOCO,CAM_S3_SHORT,37,16,0.4324324324324324,-0.0007913184222213999,-0.03030635103615187,-0.1115659996328254,0.08125964859667353
HEROMOTOCO,CAM_R4_BREAKOUT_LONG,23,9,0.391304347826087,-0.0022234913561113,-0.05063999093834404,-0.1115659996328254,0.060926008694481365
HEROMOTOCO,CAM_S4_BREAKDOWN_SHORT,24,16,0.6666666666666666,0.0015857873539592,0.03760484008498843,-0.1115659996328254,0.14917083971781384
BPCL,STD_S1_BOUNCE_LONG,36,21,0.5833333333333334,0.0025026649702879003,0.09201023498088445,-0.1595136956203311,0.2515239306012156
BPCL,STD_R1_BOUNCE_SHORT,24,15,0.625,0.0056853658262348,0.14385497916877377,-0.1595136956203311,0.3033686747891049
BPCL,STD_R1_BREAKOUT_LONG,18,5,0.2777777777777778,-0.008154977928045301,-0.1385465994683548,-0.1595136956203311,0.02096709615197631
BPCL,STD_S1_BREAKDOWN_SHORT,29,10,0.3448275862068966,-0.0045208513903908,-0.12419126636132094,-0.1595136956203311,0.03532242925901016
BPCL,FIB_S1_BOUNCE_LONG,39,25,0.6410256410256411,0.0038339910003283,0.15896020021047552,-0.1595136956203311,0.31847389583080665
BPCL,FIB_R1_BOUNCE_SHORT,29,17,0.5862068965517241,0.0052885352115331005,0.16262337593640752,-0.1595136956203311,0.32213707155673865
BPCL,CAM_L3_LONG,42,21,0.5,0.0010983727402313,0.0448045187267736,-0.1595136956203311,0.2043182143471047
BPCL,CAM_S3_SHORT,29,12,0.4137931034482758,0.00043316745001220007,0.010566352385059652,-0.1595136956203311,0.17008004800539075
BPCL,CAM_R4_BREAKOUT_LONG,18,6,0.3333333333333333,-0.00615946471626,-0.10623798996372957,-0.1595136956203311,0.05327570565660153
BPCL,CAM_S4_BREAKDOWN_SHORT,28,11,0.3928571428571428,-0.003635325282698,-0.09792065300573305,-0.1595136956203311,0.061593042614598054
APOLLOHOSP,STD_S1_BOUNCE_LONG,30,17,0.5666666666666667,0.0025112563578847,0.07689140079989465,0.1229573010015814,-0.04606590020168676
APOLLOHOSP,STD_R1_BOUNCE_SHORT,32,16,0.5,-0.0012402070066193998,-0.039859327307143366,0.1229573010015814,-0.1628166283087248
APOLLOHOSP,STD_R1_BREAKOUT_LONG,25,13,0.52,-0.0020466129386489,-0.050414042675292925,0.1229573010015814,-0.17337134367687435
APOLLOHOSP,STD_S1_BREAKDOWN_SHORT,20,8,0.4,-0.0025500498907953,-0.05046367344611513,0.1229573010015814,-0.17342097444769655
APOLLOHOSP,FIB_S1_BOUNCE_LONG,34,21,0.6176470588235294,0.0019056823327286,0.06608994828882864,0.1229573010015814,-0.05686735271275277
APOLLOHOSP,FIB_R1_BOUNCE_SHORT,42,17,0.4047619047619047,-0.0006610330832875999,-0.0280672276441718,0.1229573010015814,-0.15102452864575322
APOLLOHOSP,CAM_L3_LONG,40,24,0.6,0.0018816888615592001,0.07701139692363013,0.1229573010015814,-0.04594590407795128
APOLLOHOSP,CAM_S3_SHORT,43,15,0.3488372093023256,-0.0014387007353476998,-0.06096664148254327,0.1229573010015814,-0.1839239424841247
APOLLOHOSP,CAM_R4_BREAKOUT_LONG,24,8,0.3333333333333333,-0.0024213173834867997,-0.05673900025394463,0.1229573010015814,-0.17969630125552605
APOLLOHOSP,CAM_S4_BREAKDOWN_SHORT,17,9,0.5294117647058824,-0.0002974612851166999,-0.005340456645820613,0.1229573010015814,-0.12829775764740203
TECHM,STD_S1_BOUNCE_LONG,25,12,0.48,0.0026112016592024,0.06638573567080353,0.1241379310344827,-0.057752195363679176
TECHM,STD_R1_BOUNCE_SHORT,33,17,0.5151515151515151,3.805074464000157e-05,-0.0004752837781744068,0.1241379310344827,-0.12461321481265711
TECHM,STD_R1_BREAKOUT_LONG,26,13,0.5,-0.0024831281659185,-0.06360760290879264,0.1241379310344827,-0.18774553394327534
TECHM,STD_S1_BREAKDOWN_SHORT,17,5,0.2941176470588235,-0.0070236759344951,-0.11347069583498703,0.1241379310344827,-0.23760862686946974
TECHM,FIB_S1_BOUNCE_LONG,32,14,0.4375,0.0012667307618846,0.03999709341124924,0.1241379310344827,-0.08414083762323346
TECHM,FIB_R1_BOUNCE_SHORT,37,17,0.4594594594594595,0.00048709838429060015,0.016868223353796674,0.1241379310344827,-0.10726970768068603
TECHM,CAM_L3_LONG,40,21,0.525,0.0018239354989055,0.07368808638036572,0.1241379310344827,-0.050449844654116976
TECHM,CAM_S3_SHORT,45,21,0.4666666666666667,0.0008793062725050001,0.03833684465388565,0.1241379310344827,-0.08580108638059705
TECHM,CAM_R4_BREAKOUT_LONG,21,12,0.5714285714285714,-0.0005918400036322,-0.01304170483732292,0.1241379310344827,-0.13717963587180562
TECHM,CAM_S4_BREAKDOWN_SHORT,15,5,0.3333333333333333,-0.0028232424928312998,-0.042203377800267394,0.1241379310344827,-0.1663413088347501
SBILIFE,STD_S1_BOUNCE_LONG,32,19,0.59375,0.0013234393428617,0.04181884159195448,-0.0842631578947368,0.1260819994866913
SBILIFE,STD_R1_BOUNCE_SHORT,23,14,0.6086956521739131,0.0013842538635669,0.031332366289740676,-0.0842631578947368,0.11559552418447748
SBILIFE,STD_R1_BREAKOUT_LONG,19,11,0.5789473684210527,-0.0007972977808792999,-0.015536843005969692,-0.0842631578947368,0.06872631488876711
SBILIFE,STD_S1_BREAKDOWN_SHORT,24,10,0.4166666666666667,-0.0037509968231023,-0.0869077762334719,-0.0842631578947368,-0.002644618338735097
SBILIFE,FIB_S1_BOUNCE_LONG,42,21,0.5,0.0006526178507813001,0.026746356420604078,-0.0842631578947368,0.11100951431534088
SBILIFE,FIB_R1_BOUNCE_SHORT,29,11,0.3793103448275862,-0.0002552252290010999,-0.007835048067411088,-0.0842631578947368,0.07642810982732572
SBILIFE,CAM_L3_LONG,42,14,0.3333333333333333,0.0001616902119081001,0.005341099166989993,-0.0842631578947368,0.0896042570617268
SBILIFE,CAM_S3_SHORT,31,17,0.5483870967741935,0.0016596821933006001,0.05177520822556647,-0.0842631578947368,0.1360383661203033
SBILIFE,CAM_R4_BREAKOUT_LONG,17,9,0.5294117647058824,-0.0001682475043782999,-0.0032513578160082712,-0.0842631578947368,0.08101180007872853
SBILIFE,CAM_S4_BREAKDOWN_SHORT,21,8,0.3809523809523809,-0.0039170710317232,-0.07963243670972231,-0.0842631578947368,0.004630721185014494
BAJAJ-AUTO,STD_S1_BOUNCE_LONG,27,10,0.3703703703703703,-0.0025761449672678997,-0.06804755537010232,0.0546875,-0.12273505537010232
BAJAJ-AUTO,STD_R1_BOUNCE_SHORT,34,19,0.5588235294117647,0.0001432174828100001,0.003865970375878991,0.0546875,-0.05082152962412101
BAJAJ-AUTO,STD_R1_BREAKOUT_LONG,30,11,0.3666666666666666,-0.0050513171454510996,-0.14215102391399492,0.0546875,-0.19683852391399492
BAJAJ-AUTO,STD_S1_BREAKDOWN_SHORT,21,14,0.6666666666666666,0.0021919730085277,0.04674635608391231,0.0546875,-0.00794114391608769
BAJAJ-AUTO,FIB_S1_BOUNCE_LONG,37,12,0.3243243243243243,-0.0015986755928778,-0.05805466580072083,0.0546875,-0.11274216580072083
BAJAJ-AUTO,FIB_R1_BOUNCE_SHORT,38,14,0.3684210526315789,-0.0002072861951179999,-0.008813816356680326,0.0546875,-0.06350131635668033
BAJAJ-AUTO,CAM_L3_LONG,36,11,0.3055555555555556,-0.0018095847248408,-0.06394900178418517,0.0546875,-0.11863650178418517
BAJAJ-AUTO,CAM_S3_SHORT,42,16,0.3809523809523809,-0.0009332818899509999,-0.03978864373586999,0.0546875,-0.09447614373586999
BAJAJ-AUTO,CAM_R4_BREAKOUT_LONG,29,12,0.4137931034482758,-0.0046073597113733995,-0.12645508281986684,0.0546875,-0.18114258281986684
BAJAJ-AUTO,CAM_S4_BREAKDOWN_SHORT,19,11,0.5789473684210527,-0.0006890229739824999,-0.013559543698007825,0.0546875,-0.06824704369800783
TATACONSUM,STD_S1_BOUNCE_LONG,27,15,0.5555555555555556,0.0020943317030701,0.05694862438027415,0.0198766908990521,0.03707193348122205
TATACONSUM,STD_R1_BOUNCE_SHORT,29,19,0.6551724137931034,0.0022200623657630003,0.06546575417826483,0.0198766908990521,0.045589063279212735
TATACONSUM,STD_R1_BREAKOUT_LONG,23,11,0.4782608695652174,-0.0032249237139322998,-0.07220172250272061,0.0198766908990521,-0.09207841340177271
TATACONSUM,STD_S1_BREAKDOWN_SHORT,26,9,0.3461538461538461,-0.0034326401101721997,-0.08644298436595044,0.0198766908990521,-0.10631967526500254
